Neighborhood,Complaint,Borough,Count
East Flatbush-Rugby,Bus Stop Shelter Complaint,BROOKLYN,8
East Flatbush-Rugby,Bus Stop Shelter Placement,BROOKLYN,1
East Flatbush-Rugby,Cannabis Retailer,BROOKLYN,3
East Flatbush-Rugby,Commercial Disposal Complaint,BROOKLYN,18
East Flatbush-Rugby,Construction Lead Dust,BROOKLYN,14
East Flatbush-Rugby,Construction Safety Enforcement,BROOKLYN,3
East Flatbush-Rugby,Consumer Complaint,BROOKLYN,346
East Flatbush-Rugby,Cranes and Derricks,BROOKLYN,2
East Flatbush-Rugby,Curb Condition,BROOKLYN,78
East Flatbush-Rugby,Damaged Tree,BROOKLYN,288
East Flatbush-Rugby,Day Care,BROOKLYN,11
East Flatbush-Rugby,Dead Animal,BROOKLYN,111
East Flatbush-Rugby,Dead/Dying Tree,BROOKLYN,51
East Flatbush-Rugby,Dept of Investigations,BROOKLYN,1
East Flatbush-Rugby,Derelict Vehicles,BROOKLYN,632
East Flatbush-Rugby,Dirty Condition,BROOKLYN,367
East Flatbush-Rugby,Disorderly Youth,BROOKLYN,1
East Flatbush-Rugby,Drinking,BROOKLYN,26
East Flatbush-Rugby,Drinking Water,BROOKLYN,1
East Flatbush-Rugby,Drug Activity,BROOKLYN,17
East Flatbush-Rugby,Dumpster Complaint,BROOKLYN,9
East Flatbush-Rugby,Electrical,BROOKLYN,24
East Flatbush-Rugby,Elevator,BROOKLYN,76
East Flatbush-Rugby,Emergency Response Team (ERT),BROOKLYN,13
East Flatbush-Rugby,Encampment,BROOKLYN,49
East Flatbush-Rugby,Food Establishment,BROOKLYN,79
East Flatbush-Rugby,Food Poisoning,BROOKLYN,12
East Flatbush-Rugby,For Hire Vehicle Complaint,BROOKLYN,42
East Flatbush-Rugby,For Hire Vehicle Report,BROOKLYN,2
East Flatbush-Rugby,General Construction/Plumbing,BROOKLYN,390
East Flatbush-Rugby,Graffiti,BROOKLYN,33
East Flatbush-Rugby,Green Taxi Complaint,BROOKLYN,2
East Flatbush-Rugby,Harboring Bees/Wasps,BROOKLYN,8
East Flatbush-Rugby,Hazardous Materials,BROOKLYN,15
East Flatbush-Rugby,Homeless Person Assistance,BROOKLYN,44
East Flatbush-Rugby,Illegal Animal Kept as Pet,BROOKLYN,11
East Flatbush-Rugby,Illegal Animal Sold,BROOKLYN,1
East Flatbush-Rugby,Illegal Dumping,BROOKLYN,401
East Flatbush-Rugby,Illegal Fireworks,BROOKLYN,82
East Flatbush-Rugby,Illegal Parking,BROOKLYN,1842
East Flatbush-Rugby,Illegal Posting,BROOKLYN,21
East Flatbush-Rugby,Illegal Tree Damage,BROOKLYN,23
East Flatbush-Rugby,Incorrect Data,BROOKLYN,2
East Flatbush-Rugby,Indoor Air Quality,BROOKLYN,54
East Flatbush-Rugby,Indoor Sewage,BROOKLYN,9
East Flatbush-Rugby,Industrial Waste,BROOKLYN,4
East Flatbush-Rugby,Investigations and Discipline (IAD),BROOKLYN,11
East Flatbush-Rugby,Lead,BROOKLYN,224
East Flatbush-Rugby,Litter Basket Complaint,BROOKLYN,7
East Flatbush-Rugby,Litter Basket Request,BROOKLYN,28
East Flatbush-Rugby,Lost Property,BROOKLYN,4
East Flatbush-Rugby,Lot Condition,BROOKLYN,11
East Flatbush-Rugby,Maintenance or Facility,BROOKLYN,50
East Flatbush-Rugby,Missed Collection,BROOKLYN,491
East Flatbush-Rugby,Mobile Food Vendor,BROOKLYN,20
East Flatbush-Rugby,Mold,BROOKLYN,1
East Flatbush-Rugby,Mosquitoes,BROOKLYN,1
East Flatbush-Rugby,New Tree Request,BROOKLYN,44
East Flatbush-Rugby,Noise,BROOKLYN,221
East Flatbush-Rugby,Noise - Commercial,BROOKLYN,475
East Flatbush-Rugby,Noise - Helicopter,BROOKLYN,1
East Flatbush-Rugby,Noise - House of Worship,BROOKLYN,6
East Flatbush-Rugby,Noise - Park,BROOKLYN,3
East Flatbush-Rugby,Noise - Residential,BROOKLYN,2255
East Flatbush-Rugby,Noise - Street/Sidewalk,BROOKLYN,830
East Flatbush-Rugby,Noise - Vehicle,BROOKLYN,228
East Flatbush-Rugby,Non-Emergency Police Matter,BROOKLYN,110
East Flatbush-Rugby,Non-Residential Heat,BROOKLYN,13
East Flatbush-Rugby,Obstruction,BROOKLYN,143
East Flatbush-Rugby,Outdoor Dining,BROOKLYN,6
East Flatbush-Rugby,Overgrown Tree/Branches,BROOKLYN,362
East Flatbush-Rugby,Panhandling,BROOKLYN,29
East Flatbush-Rugby,Plumbing,BROOKLYN,28
East Flatbush-Rugby,Public Toilet,BROOKLYN,1
East Flatbush-Rugby,Radioactive Material,BROOKLYN,1
East Flatbush-Rugby,Real Time Enforcement,BROOKLYN,39
East Flatbush-Rugby,Recycling Basket Complaint,BROOKLYN,1
East Flatbush-Rugby,Residential Disposal Complaint,BROOKLYN,131
East Flatbush-Rugby,Rodent,BROOKLYN,258
East Flatbush-Rugby,Root/Sewer/Sidewalk Condition,BROOKLYN,135
East Flatbush-Rugby,Sanitation Worker or Vehicle Complaint,BROOKLYN,30
East Flatbush-Rugby,School Maintenance,BROOKLYN,16
East Flatbush-Rugby,Seasonal Collection,BROOKLYN,1
East Flatbush-Rugby,Sewer,BROOKLYN,290
East Flatbush-Rugby,Sidewalk Condition,BROOKLYN,213
East Flatbush-Rugby,Smoking,BROOKLYN,3
East Flatbush-Rugby,Smoking or Vaping,BROOKLYN,36
East Flatbush-Rugby,Snow or Ice,BROOKLYN,47
East Flatbush-Rugby,Special Projects Inspection Team (SPIT),BROOKLYN,12
East Flatbush-Rugby,Squeegee,BROOKLYN,1
East Flatbush-Rugby,Standing Water,BROOKLYN,13
East Flatbush-Rugby,Street Condition,BROOKLYN,278
East Flatbush-Rugby,Street Light Condition,BROOKLYN,223
East Flatbush-Rugby,Street Sign - Damaged,BROOKLYN,16
East Flatbush-Rugby,Street Sign - Dangling,BROOKLYN,27
East Flatbush-Rugby,Street Sign - Missing,BROOKLYN,11
East Flatbush-Rugby,Street Sweeping Complaint,BROOKLYN,166
East Flatbush-Rugby,Taxi Complaint,BROOKLYN,5
East Flatbush-Rugby,Taxi Compliment,BROOKLYN,1
East Flatbush-Rugby,Taxi Report,BROOKLYN,2
East Flatbush-Rugby,Traffic,BROOKLYN,12
East Flatbush-Rugby,Traffic Signal Condition,BROOKLYN,707
East Flatbush-Rugby,Unleashed Dog,BROOKLYN,9
East Flatbush-Rugby,Unsanitary Animal Pvt Property,BROOKLYN,35
East Flatbush-Rugby,Unsanitary Pigeon Condition,BROOKLYN,4
East Flatbush-Rugby,Unspecified,BROOKLYN,2
East Flatbush-Rugby,Uprooted Stump,BROOKLYN,3
East Flatbush-Rugby,Urinating in Public,BROOKLYN,9
East Flatbush-Rugby,Vendor Enforcement,BROOKLYN,55
East Flatbush-Rugby,Violation of Park Rules,BROOKLYN,4
East Flatbush-Rugby,Water Conservation,BROOKLYN,54
East Flatbush-Rugby,Water Quality,BROOKLYN,5
East Flatbush-Rugby,Water System,BROOKLYN,596
East Flatbush-Rugby,Wayfinding,BROOKLYN,1
East Flatbush-Rugby,Wood Pile Remaining,BROOKLYN,11
East Flushing,Abandoned Bike,QUEENS,5
East Flushing,Abandoned Vehicle,QUEENS,635
East Flushing,Air Quality,QUEENS,21
East Flushing,Animal Facility - No Permit,QUEENS,2
East Flushing,Animal in a Park,QUEENS,3
East Flushing,Animal-Abuse,QUEENS,61
East Flushing,Asbestos,QUEENS,9
East Flushing,BEST/Site Safety,QUEENS,3
East Flushing,Bike/Roller/Skate,QUEENS,1
East Flushing,Bike/Roller/Skate Chronic,QUEENS,8
East Flushing,Blocked Driveway,QUEENS,2788
East Flushing,Boilers,QUEENS,13
East Flushing,Broken Parking Meter,QUEENS,16
East Flushing,Building Drinking Water Tank,QUEENS,1
East Flushing,Building/Use,QUEENS,336
East Flushing,Bus Stop Shelter Complaint,QUEENS,10
East Flushing,Cannabis Retailer,QUEENS,2
East Flushing,Commercial Disposal Complaint,QUEENS,6
East Flushing,Construction Lead Dust,QUEENS,1
East Flushing,Construction Safety Enforcement,QUEENS,2
East Flushing,Consumer Complaint,QUEENS,95
East Flushing,Curb Condition,QUEENS,154
East Flushing,DEP Street Condition,QUEENS,4
East Flushing,Damaged Tree,QUEENS,304
East Flushing,Day Care,QUEENS,15
East Flushing,Dead Animal,QUEENS,90
East Flushing,Dead/Dying Tree,QUEENS,118
East Flushing,Derelict Vehicles,QUEENS,194
East Flushing,Dirty Condition,QUEENS,402
East Flushing,Drinking,QUEENS,27
East Flushing,Drinking Water,QUEENS,15
East Flushing,Drug Activity,QUEENS,9
East Flushing,Dumpster Complaint,QUEENS,5
East Flushing,E-Scooter,QUEENS,59
East Flushing,Electrical,QUEENS,30
East Flushing,Elevator,QUEENS,117
East Flushing,Emergency Response Team (ERT),QUEENS,13
East Flushing,Encampment,QUEENS,47
East Flushing,Food Establishment,QUEENS,32
East Flushing,Food Poisoning,QUEENS,11
East Flushing,For Hire Vehicle Complaint,QUEENS,14
East Flushing,For Hire Vehicle Report,QUEENS,2
East Flushing,General Construction/Plumbing,QUEENS,230
East Flushing,Graffiti,QUEENS,20
East Flushing,Harboring Bees/Wasps,QUEENS,3
East Flushing,Hazardous Materials,QUEENS,11
East Flushing,Homeless Person Assistance,QUEENS,57
East Flushing,Illegal Animal Kept as Pet,QUEENS,6
East Flushing,Illegal Dumping,QUEENS,177
East Flushing,Illegal Fireworks,QUEENS,87
East Flushing,Illegal Parking,QUEENS,4406
East Flushing,Illegal Posting,QUEENS,22
East Flushing,Illegal Tree Damage,QUEENS,44
East Flushing,Incorrect Data,QUEENS,1
East Flushing,Indoor Air Quality,QUEENS,19
East Flushing,Indoor Sewage,QUEENS,4
East Flushing,Industrial Waste,QUEENS,4
East Flushing,Institution Disposal Complaint,QUEENS,2
East Flushing,Investigations and Discipline (IAD),QUEENS,3
East Flushing,Lead,QUEENS,159
East Flushing,Litter Basket Complaint,QUEENS,6
East Flushing,Litter Basket Request,QUEENS,17
East Flushing,Lot Condition,QUEENS,1
East Flushing,Maintenance or Facility,QUEENS,71
East Flushing,Missed Collection,QUEENS,154
East Flushing,Mobile Food Vendor,QUEENS,33
East Flushing,Mold,QUEENS,4
East Flushing,Mosquitoes,QUEENS,2
East Flushing,New Tree Request,QUEENS,29
East Flushing,Noise,QUEENS,179
East Flushing,Noise - Commercial,QUEENS,53
East Flushing,Noise - Helicopter,QUEENS,3
East Flushing,Noise - House of Worship,QUEENS,3
East Flushing,Noise - Park,QUEENS,3
East Flushing,Noise - Residential,QUEENS,1636
East Flushing,Noise - Street/Sidewalk,QUEENS,293
East Flushing,Noise - Vehicle,QUEENS,46
East Flushing,Non-Emergency Police Matter,QUEENS,76
East Flushing,Non-Residential Heat,QUEENS,3
East Flushing,Obstruction,QUEENS,127
East Flushing,Outdoor Dining,QUEENS,15
East Flushing,Overgrown Tree/Branches,QUEENS,227
East Flushing,Panhandling,QUEENS,6
East Flushing,Pet Sale,QUEENS,2
East Flushing,Plumbing,QUEENS,22
East Flushing,Poison Ivy,QUEENS,1
East Flushing,Posting Advertisement,QUEENS,1
East Flushing,Real Time Enforcement,QUEENS,12
East Flushing,Residential Disposal Complaint,QUEENS,55
East Flushing,Rodent,QUEENS,68
East Flushing,Root/Sewer/Sidewalk Condition,QUEENS,82
East Flushing,Sanitation Worker or Vehicle Complaint,QUEENS,12
East Flushing,School Maintenance,QUEENS,9
East Flushing,Sewer,QUEENS,350
East Flushing,Sidewalk Condition,QUEENS,168
East Flushing,Smoking,QUEENS,1
East Flushing,Smoking or Vaping,QUEENS,32
East Flushing,Snow or Ice,QUEENS,76
East Flushing,Special Projects Inspection Team (SPIT),QUEENS,47
East Flushing,Standing Water,QUEENS,16
East Flushing,Street Condition,QUEENS,410
East Flushing,Street Light Condition,QUEENS,164
East Flushing,Street Sign - Damaged,QUEENS,111
East Flushing,Street Sign - Dangling,QUEENS,27
East Flushing,Street Sign - Missing,QUEENS,22
East Flushing,Street Sweeping Complaint,QUEENS,8
East Flushing,Taxi Complaint,QUEENS,1
East Flushing,Traffic,QUEENS,13
East Flushing,Traffic Signal Condition,QUEENS,112
East Flushing,Unleashed Dog,QUEENS,7
East Flushing,Unsanitary Animal Pvt Property,QUEENS,3
East Flushing,Unsanitary Pigeon Condition,QUEENS,4
East Flushing,Uprooted Stump,QUEENS,3
East Flushing,Urinating in Public,QUEENS,11
East Flushing,Vendor Enforcement,QUEENS,64
East Flushing,Violation of Park Rules,QUEENS,3
East Flushing,Water Conservation,QUEENS,7
East Flushing,Water Quality,QUEENS,50
East Flushing,Water System,QUEENS,547
East Flushing,Wood Pile Remaining,QUEENS,13
East Harlem (North),Abandoned Bike,MANHATTAN,28
East Harlem (North),Abandoned Vehicle,MANHATTAN,297
East Harlem (North),Air Quality,MANHATTAN,67
East Harlem (North),Animal in a Park,MANHATTAN,53
East Harlem (North),Animal-Abuse,MANHATTAN,192
East Harlem (North),Asbestos,MANHATTAN,23
East Harlem (North),BEST/Site Safety,MANHATTAN,1
East Harlem (North),Beach/Pool/Sauna Complaint,MANHATTAN,4
East Harlem (North),Bench,MANHATTAN,7
East Harlem (North),Bike Rack,MANHATTAN,6
East Harlem (North),Bike/Roller/Skate,MANHATTAN,2
East Harlem (North),Bike/Roller/Skate Chronic,MANHATTAN,14
East Harlem (North),Blocked Driveway,MANHATTAN,575
East Harlem (North),Boilers,MANHATTAN,102
East Harlem (North),Borough Office,MANHATTAN,1
East Harlem (North),Broken Parking Meter,MANHATTAN,36
East Harlem (North),Building Drinking Water Tank,MANHATTAN,4
East Harlem (North),Building/Use,MANHATTAN,110
East Harlem (North),Bus Stop Shelter Complaint,MANHATTAN,14
East Harlem (North),Bus Stop Shelter Placement,MANHATTAN,1
East Harlem (North),Cannabis Retailer,MANHATTAN,15
East Harlem (North),Commercial Disposal Complaint,MANHATTAN,10
East Harlem (North),Construction Lead Dust,MANHATTAN,24
East Harlem (North),Construction Safety Enforcement,MANHATTAN,11
East Harlem (North),Consumer Complaint,MANHATTAN,276
East Harlem (North),Cooling Tower,MANHATTAN,1
East Harlem (North),Curb Condition,MANHATTAN,70
East Harlem (North),Damaged Tree,MANHATTAN,116
East Harlem (North),Day Care,MANHATTAN,28
East Harlem (North),Dead Animal,MANHATTAN,44
East Harlem (North),Dead/Dying Tree,MANHATTAN,19
East Harlem (North),Derelict Vehicles,MANHATTAN,313
East Harlem (North),Dirty Condition,MANHATTAN,1277
East Harlem (North),Disorderly Youth,MANHATTAN,362
East Harlem (North),Drinking,MANHATTAN,66
East Harlem (North),Drinking Water,MANHATTAN,14
East Harlem (North),Drug Activity,MANHATTAN,135
East Harlem (North),Dumpster Complaint,MANHATTAN,14
East Harlem (North),E-Scooter,MANHATTAN,1
East Harlem (North),Electrical,MANHATTAN,8
East Harlem (North),Elevator,MANHATTAN,555
East Harlem (North),Emergency Response Team (ERT),MANHATTAN,31
East Harlem (North),Encampment,MANHATTAN,605
East Harlem (North),Food Establishment,MANHATTAN,176
East Harlem (North),Food Poisoning,MANHATTAN,29
East Harlem (North),For Hire Vehicle Complaint,MANHATTAN,364
East Harlem (North),For Hire Vehicle Report,MANHATTAN,1
East Harlem (North),Found Property,MANHATTAN,3
East Harlem (North),General Construction/Plumbing,MANHATTAN,397
East Harlem (North),Graffiti,MANHATTAN,127
East Harlem (North),Green Taxi Complaint,MANHATTAN,32
East Harlem (North),Harboring Bees/Wasps,MANHATTAN,4
East Harlem (North),Hazardous Materials,MANHATTAN,22
East Harlem (North),Homeless Person Assistance,MANHATTAN,703
East Harlem (North),Illegal Animal Kept as Pet,MANHATTAN,7
East Harlem (North),Illegal Dumping,MANHATTAN,337
East Harlem (North),Illegal Fireworks,MANHATTAN,309
East Harlem (North),Illegal Parking,MANHATTAN,3165
East Harlem (North),Illegal Posting,MANHATTAN,17
East Harlem (North),Illegal Tree Damage,MANHATTAN,62
East Harlem (North),Indoor Air Quality,MANHATTAN,170
East Harlem (North),Indoor Sewage,MANHATTAN,13
East Harlem (North),Industrial Waste,MANHATTAN,8
East Harlem (North),Investigations and Discipline (IAD),MANHATTAN,11
East Harlem (North),Lead,MANHATTAN,198
East Harlem (North),LinkNYC,MANHATTAN,4
East Harlem (North),Litter Basket Complaint,MANHATTAN,20
East Harlem (North),Litter Basket Request,MANHATTAN,54
East Harlem (North),Lost Property,MANHATTAN,46
East Harlem (North),Lot Condition,MANHATTAN,28
East Harlem (North),Maintenance or Facility,MANHATTAN,620
East Harlem (North),Missed Collection,MANHATTAN,218
East Harlem (North),Mobile Food Vendor,MANHATTAN,20
East Harlem (North),Mold,MANHATTAN,2
East Harlem (North),Mosquitoes,MANHATTAN,4
East Harlem (North),New Tree Request,MANHATTAN,251
East Harlem (North),Noise,MANHATTAN,1095
East Harlem (North),Noise - Commercial,MANHATTAN,853
East Harlem (North),Noise - Helicopter,MANHATTAN,6
East Harlem (North),Noise - House of Worship,MANHATTAN,7
East Harlem (North),Noise - Park,MANHATTAN,1833
East Harlem (North),Noise - Residential,MANHATTAN,7178
East Harlem (North),Noise - Street/Sidewalk,MANHATTAN,4950
East Harlem (North),Noise - Vehicle,MANHATTAN,582
East Harlem (North),Non-Emergency Police Matter,MANHATTAN,657
East Harlem (North),Non-Residential Heat,MANHATTAN,17
East Harlem (North),Obstruction,MANHATTAN,118
East Harlem (North),Outdoor Dining,MANHATTAN,10
East Harlem (North),Overgrown Tree/Branches,MANHATTAN,57
East Harlem (North),Panhandling,MANHATTAN,315
East Harlem (North),Pet Sale,MANHATTAN,3
East Harlem (North),Plumbing,MANHATTAN,61
East Harlem (North),Real Time Enforcement,MANHATTAN,68
East Harlem (North),Recycling Basket Complaint,MANHATTAN,1
East Harlem (North),Residential Disposal Complaint,MANHATTAN,172
East Harlem (North),Rodent,MANHATTAN,3792
East Harlem (North),Root/Sewer/Sidewalk Condition,MANHATTAN,42
East Harlem (North),Sanitation Worker or Vehicle Complaint,MANHATTAN,26
East Harlem (North),Scaffold Safety,MANHATTAN,3
East Harlem (North),School Maintenance,MANHATTAN,29
East Harlem (North),Sewer,MANHATTAN,169
East Harlem (North),Sidewalk Condition,MANHATTAN,329
East Harlem (North),Smoking,MANHATTAN,7
East Harlem (North),Smoking or Vaping,MANHATTAN,113
East Harlem (North),Snow or Ice,MANHATTAN,71
East Harlem (North),Special Projects Inspection Team (SPIT),MANHATTAN,35
East Harlem (North),Squeegee,MANHATTAN,3
East Harlem (North),Standing Water,MANHATTAN,12
East Harlem (North),Street Condition,MANHATTAN,603
East Harlem (North),Street Light Condition,MANHATTAN,377
East Harlem (North),Street Sign - Damaged,MANHATTAN,29
East Harlem (North),Street Sign - Dangling,MANHATTAN,37
East Harlem (North),Street Sign - Missing,MANHATTAN,36
East Harlem (North),Street Sweeping Complaint,MANHATTAN,64
East Harlem (North),Tattooing,MANHATTAN,24
East Harlem (North),Taxi Complaint,MANHATTAN,34
East Harlem (North),Taxi Compliment,MANHATTAN,2
East Harlem (North),Taxi Report,MANHATTAN,5
East Harlem (North),Tobacco or Non-Tobacco Sale,MANHATTAN,3
East Harlem (North),Traffic,BRONX,1
East Harlem (North),Traffic,MANHATTAN,36
East Harlem (North),Traffic Signal Condition,MANHATTAN,1022
East Harlem (North),Unleashed Dog,MANHATTAN,43
East Harlem (North),Unsanitary Animal Facility,MANHATTAN,3
East Harlem (North),Unsanitary Animal Pvt Property,MANHATTAN,26
East Harlem (North),Unsanitary Pigeon Condition,MANHATTAN,8
East Harlem (North),Urinating in Public,MANHATTAN,19
East Harlem (North),Vendor Enforcement,MANHATTAN,102
East Harlem (North),Violation of Park Rules,MANHATTAN,90
East Harlem (North),Water Conservation,MANHATTAN,36
East Harlem (North),Water Quality,MANHATTAN,28
East Harlem (North),Water System,MANHATTAN,1167
East Harlem (South),Abandoned Bike,MANHATTAN,21
East Harlem (South),Abandoned Vehicle,MANHATTAN,201
East Harlem (South),Adopt-A-Basket,MANHATTAN,1
East Harlem (South),Air Quality,MANHATTAN,64
East Harlem (South),Animal Facility - No Permit,MANHATTAN,1
East Harlem (South),Animal in a Park,MANHATTAN,19
East Harlem (South),Animal-Abuse,MANHATTAN,140
East Harlem (South),Asbestos,MANHATTAN,11
East Harlem (South),BEST/Site Safety,MANHATTAN,3
East Harlem (South),Beach/Pool/Sauna Complaint,MANHATTAN,1
East Harlem (South),Bike Rack,MANHATTAN,2
East Harlem (South),Bike/Roller/Skate,MANHATTAN,4
East Harlem (South),Bike/Roller/Skate Chronic,MANHATTAN,25
East Harlem (South),Blocked Driveway,MANHATTAN,290
East Harlem (South),Boilers,MANHATTAN,73
East Harlem (South),Broken Parking Meter,MANHATTAN,95
East Harlem (South),Building Drinking Water Tank,MANHATTAN,2
East Harlem (South),Building/Use,MANHATTAN,53
East Harlem (South),Bus Stop Shelter Complaint,MANHATTAN,18
East Harlem (South),Bus Stop Shelter Placement,MANHATTAN,6
East Harlem (South),Cannabis Retailer,MANHATTAN,10
East Harlem (South),Commercial Disposal Complaint,MANHATTAN,15
East Harlem (South),Construction Lead Dust,MANHATTAN,16
East Harlem (South),Construction Safety Enforcement,MANHATTAN,9
East Harlem (South),Consumer Complaint,MANHATTAN,234
East Harlem (South),Cranes and Derricks,MANHATTAN,2
East Harlem (South),Curb Condition,MANHATTAN,32
East Harlem (South),Damaged Tree,MANHATTAN,65
East Harlem (South),Day Care,MANHATTAN,43
East Harlem (South),Dead Animal,MANHATTAN,56
East Harlem (South),Dead/Dying Tree,MANHATTAN,25
East Harlem (South),Derelict Vehicles,MANHATTAN,186
East Harlem (South),Dirty Condition,MANHATTAN,920
East Harlem (South),Disorderly Youth,MANHATTAN,1
East Harlem (South),Drinking,MANHATTAN,23
East Harlem (South),Drinking Water,MANHATTAN,8
East Harlem (South),Drug Activity,MANHATTAN,101
East Harlem (South),Dumpster Complaint,MANHATTAN,15
East Harlem (South),Electrical,MANHATTAN,7
East Harlem (South),Elevator,MANHATTAN,285
East Harlem (South),Emergency Response Team (ERT),MANHATTAN,24
East Harlem (South),Encampment,MANHATTAN,274
East Harlem (South),Food Establishment,MANHATTAN,130
East Harlem (South),Food Poisoning,MANHATTAN,36
East Harlem (South),For Hire Vehicle Complaint,MANHATTAN,195
East Harlem (South),For Hire Vehicle Complaint,Unspecified,1
East Harlem (South),For Hire Vehicle Report,MANHATTAN,1
East Harlem (South),Found Property,MANHATTAN,3
East Harlem (South),General Construction/Plumbing,MANHATTAN,230
East Harlem (South),Graffiti,MANHATTAN,161
East Harlem (South),Green Taxi Complaint,MANHATTAN,18
East Harlem (South),Green Taxi Report,MANHATTAN,2
East Harlem (South),Harboring Bees/Wasps,MANHATTAN,5
East Harlem (South),Hazardous Materials,MANHATTAN,11
East Harlem (South),Homeless Person Assistance,MANHATTAN,389
East Harlem (South),Illegal Animal Kept as Pet,MANHATTAN,1
East Harlem (South),Illegal Dumping,MANHATTAN,190
East Harlem (South),Illegal Fireworks,MANHATTAN,144
East Harlem (South),Illegal Parking,MANHATTAN,2174
East Harlem (South),Illegal Posting,MANHATTAN,3
East Harlem (South),Illegal Tree Damage,MANHATTAN,32
East Harlem (South),Indoor Air Quality,MANHATTAN,145
East Harlem (South),Indoor Sewage,MANHATTAN,2
East Harlem (South),Industrial Waste,MANHATTAN,5
East Harlem (South),Investigations and Discipline (IAD),MANHATTAN,2
East Harlem (South),Lead,MANHATTAN,179
East Harlem (South),Litter Basket Complaint,MANHATTAN,8
East Harlem (South),Litter Basket Request,MANHATTAN,52
East Harlem (South),Lost Property,MANHATTAN,62
East Harlem (South),Lot Condition,MANHATTAN,23
East Harlem (South),Maintenance or Facility,MANHATTAN,259
